Mismatched Image Paths and IDs:
Epoch: 1, Iteration: 0, Predicted Shape: torch.Size([19, 1024, 1024]), Ground Truth Shape: torch.Size([18, 1024, 1024])
Error processing annotation 69477: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 77
BBoxes shape: (79, 4)
Error processing annotation 53071: input type is not supported.
Error processing annotation 53290: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 73
BBoxes shape: (75, 4)
Image shape: (1024, 1024, 3)
Masks count: 43
BBoxes shape: (43, 4)
Error processing annotation 116869: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (24, 4)
Error processing annotation 150954: input type is not supported.
Error processing annotation 150962: input type is not supported.
Error processing annotation 151053: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 151469: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 58
BBoxes shape: (62, 4)
Image shape: (1024, 1024, 3)
Masks count: 22
BBoxes shape: (22, 4)
Image shape: (1024, 1024, 3)
Masks count: 32
BBoxes shape: (32, 4)
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (39, 4)
Error processing annotation 298650: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 298863: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Error processing annotation 298899: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 24
BBoxes shape: (27, 4)
Error processing annotation 38304: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 38310: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 24
BBoxes shape: (26, 4)
Image shape: (1024, 1024, 3)
Masks count: 115
BBoxes shape: (115, 4)
Error processing annotation 382752: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 102
BBoxes shape: (103, 4)
Error processing annotation 86600: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 86662: input type is not supported.
Error processing annotation 86922: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 86925: input type is not supported.
Error processing annotation 86941: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 86950: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 87101: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (54, 4)
Error processing annotation 349223: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 65
BBoxes shape: (66, 4)
Image shape: (1024, 1024, 3)
Masks count: 17
BBoxes shape: (17, 4)
Error processing annotation 112377: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 18
BBoxes shape: (19, 4)
Image shape: (1024, 1024, 3)
Masks count: 87
BBoxes shape: (87, 4)
Error processing annotation 371052: input type is not supported.
Error processing annotation 371591: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 371922: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 106
BBoxes shape: (109, 4)
Error processing annotation 344394: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 344613: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 345040: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 77
BBoxes shape: (80, 4)
Error processing annotation 92902: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (12,) + inhomogeneous part.
Error processing annotation 93062: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 93132: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 93207: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 34
BBoxes shape: (38, 4)
Image shape: (1024, 1024, 3)
Masks count: 18
BBoxes shape: (18, 4)
Error processing annotation 316320: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 316428: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 316450: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (26, 4)
Error processing annotation 271528: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 271537: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 27
BBoxes shape: (29, 4)
Error processing annotation 383734: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 384010: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 48
BBoxes shape: (50, 4)
Error processing annotation 211087: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 211280: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 86
BBoxes shape: (88, 4)
Error processing annotation 262270: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 55
BBoxes shape: (56, 4)
Error processing annotation 177491: input type is not supported.
Error processing annotation 177502: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 31
BBoxes shape: (33, 4)
Error processing annotation 189976: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 57
BBoxes shape: (58, 4)
Image shape: (1024, 1024, 3)
Masks count: 71
BBoxes shape: (71, 4)
Error processing annotation 184768: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 33
BBoxes shape: (34, 4)
Error processing annotation 26531: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (24, 4)
Error processing annotation 357723: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 122
BBoxes shape: (123, 4)
Error processing annotation 27646: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (29, 4)
Error processing annotation 251207: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 251365: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 53
BBoxes shape: (55, 4)
Error processing annotation 293432: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 68
BBoxes shape: (69, 4)
Error processing annotation 129701: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 36
BBoxes shape: (37, 4)
Error processing annotation 133923: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Error processing annotation 134435: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 83
BBoxes shape: (85, 4)
Error processing annotation 40081: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 40459: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (49, 4)
Error processing annotation 34516: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 35048: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 88
BBoxes shape: (90, 4)
Error processing annotation 228910: input type is not supported.
Error processing annotation 229342: input type is not supported.
Error processing annotation 229343: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 52
BBoxes shape: (55, 4)
Error processing annotation 321532: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (24, 4)
Error processing annotation 268498: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 43
BBoxes shape: (44, 4)
Error processing annotation 345281: input type is not supported.
Error processing annotation 345339: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 35
BBoxes shape: (37, 4)
Error processing annotation 278744: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 279157: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 79
BBoxes shape: (81, 4)
Error processing annotation 168578: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 21
BBoxes shape: (22, 4)
Error processing annotation 200437: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 89
BBoxes shape: (90, 4)
Error processing annotation 345456: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 345462: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 345485: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 18
BBoxes shape: (21, 4)
Image shape: (1024, 1024, 3)
Masks count: 27
BBoxes shape: (27, 4)
Image shape: (1024, 1024, 3)
Masks count: 113
BBoxes shape: (113, 4)
Error processing annotation 91656: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 29
BBoxes shape: (30, 4)
Error processing annotation 28978: input type is not supported.
Error processing annotation 29359: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 81
BBoxes shape: (83, 4)
Error processing annotation 204210: input type is not supported.
Error processing annotation 204415: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 204819: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 204886: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 105
BBoxes shape: (109, 4)
Error processing annotation 242397: input type is not supported.
Error processing annotation 242488: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (46, 4)
Error processing annotation 236314: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 81
BBoxes shape: (82, 4)
Error processing annotation 140572: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 62
BBoxes shape: (63, 4)
Error processing annotation 255029: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 62
BBoxes shape: (63, 4)
Error processing annotation 74575: input type is not supported.
Error processing annotation 74577: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 74675: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 21
BBoxes shape: (24, 4)
Error processing annotation 350327: input type is not supported.
Error processing annotation 350387: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 33
BBoxes shape: (35, 4)
Image shape: (1024, 1024, 3)
Masks count: 13
BBoxes shape: (13, 4)
Error processing annotation 180557: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 180568: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 180767: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 180811: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 60
BBoxes shape: (64, 4)
Error processing annotation 252013: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 9
BBoxes shape: (10, 4)
Image shape: (1024, 1024, 3)
Masks count: 34
BBoxes shape: (34, 4)
Error processing annotation 340615: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 18
BBoxes shape: (19, 4)
Error processing annotation 187641: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 30
BBoxes shape: (31, 4)
Error processing annotation 343963: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (45, 4)
Error processing annotation 44174: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 44199: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 44882: input type is not supported.
Error processing annotation 44964: input type is not supported.
Error processing annotation 45074: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 121
BBoxes shape: (126, 4)
Error processing annotation 133735: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 31
BBoxes shape: (32, 4)
Error processing annotation 376577: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 376821: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 105
BBoxes shape: (107, 4)
Error processing annotation 355874: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 355890: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 105
BBoxes shape: (107, 4)
Error processing annotation 224623: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 224671: input type is not supported.
Error processing annotation 224688: input type is not supported.
Error processing annotation 224737: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 28
BBoxes shape: (32, 4)
Error processing annotation 350821: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 350839: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (28, 4)
Error processing annotation 335723: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 89
BBoxes shape: (90, 4)
Error processing annotation 346263: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 346351: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 102
BBoxes shape: (104, 4)
Error processing annotation 181487: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 181821: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 181983: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 93
BBoxes shape: (96, 4)
Image shape: (1024, 1024, 3)
Masks count: 20
BBoxes shape: (20, 4)
Image shape: (1024, 1024, 3)
Masks count: 46
BBoxes shape: (46, 4)
Image shape: (1024, 1024, 3)
Masks count: 59
BBoxes shape: (59, 4)
Error processing annotation 92133: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 92154: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 92424: input type is not supported.
Error processing annotation 92462: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 92534: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 93
BBoxes shape: (98, 4)
Error processing annotation 216306: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 70
BBoxes shape: (71, 4)
Error processing annotation 60632: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 24
BBoxes shape: (25, 4)
Error processing annotation 331003: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 331227: input type is not supported.
Error processing annotation 331291: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 50
BBoxes shape: (53, 4)
Error processing annotation 30870: input type is not supported.
Error processing annotation 31003: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 36
BBoxes shape: (38, 4)
Error processing annotation 141825: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 142481: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 142546: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 142594: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 94
BBoxes shape: (98, 4)
Error processing annotation 79834: input type is not supported.
Error processing annotation 80046: input type is not supported.
Error processing annotation 80076: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Error processing annotation 80315: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (6,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 61
BBoxes shape: (65, 4)
Image shape: (1024, 1024, 3)
Masks count: 88
BBoxes shape: (88, 4)
Error processing annotation 131540: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 40
BBoxes shape: (41, 4)
Error processing annotation 376153: input type is not supported.
Error processing annotation 376444: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (41, 4)
Error processing annotation 8900: input type is not supported.
Error processing annotation 8907: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Error processing annotation 8993: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 37
BBoxes shape: (40, 4)
Error processing annotation 120555: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 120613: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 121026: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (50, 4)
Image shape: (1024, 1024, 3)
Masks count: 81
BBoxes shape: (81, 4)
Image shape: (1024, 1024, 3)
Masks count: 8
BBoxes shape: (8, 4)
Error processing annotation 330171: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 330172: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 330175: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 16
BBoxes shape: (19, 4)
Error processing annotation 9977: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 41
BBoxes shape: (42, 4)
Error processing annotation 21783: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 73
BBoxes shape: (74, 4)
Error processing annotation 307791: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 81
BBoxes shape: (82, 4)
Error processing annotation 311983: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 77
BBoxes shape: (78, 4)
Error processing annotation 292260: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 22
BBoxes shape: (23, 4)
Error processing annotation 262806: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 263095: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 34
BBoxes shape: (36, 4)
Error processing annotation 251479: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 53
BBoxes shape: (54, 4)
Error processing annotation 357172: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 357295: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 357386: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 357423: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 24
BBoxes shape: (28, 4)
Error processing annotation 383221: input type is not supported.
Error processing annotation 383240: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 383242: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 58
BBoxes shape: (61, 4)
Error processing annotation 67361: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (27, 4)
Error processing annotation 239167: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 239344: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 49
BBoxes shape: (51, 4)
Error processing annotation 183396: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (9,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 43
BBoxes shape: (44, 4)
Error processing annotation 77562: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 77719: input type is not supported.
Error processing annotation 77861: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 77924: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 44
BBoxes shape: (48, 4)
Error processing annotation 154268: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 154307: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 17
BBoxes shape: (19, 4)
Error processing annotation 6151: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 6752: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 83
BBoxes shape: (85, 4)
Error processing annotation 97340: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 97398: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 101
BBoxes shape: (103, 4)
Image shape: (1024, 1024, 3)
Masks count: 108
BBoxes shape: (108, 4)
Error processing annotation 99738: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 64
BBoxes shape: (65, 4)
Error processing annotation 268702: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 268931: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 26
BBoxes shape: (28, 4)
Image shape: (1024, 1024, 3)
Masks count: 60
BBoxes shape: (60, 4)
Error processing annotation 347429: input type is not supported.
Error processing annotation 347670: input type is not supported.
Error processing annotation 347705: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 78
BBoxes shape: (81, 4)
Error processing annotation 218542: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 218730: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 218794: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 41
BBoxes shape: (44, 4)
Error processing annotation 43843: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 39
BBoxes shape: (40, 4)
Error processing annotation 379912: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Error processing annotation 379926: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 43
BBoxes shape: (45, 4)
Error processing annotation 244604: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 244778: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 93
BBoxes shape: (95, 4)
Error processing annotation 9480: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 32
BBoxes shape: (33, 4)
Error processing annotation 219664: input type is not supported.
Error processing annotation 219738: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 219808: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 220167: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (5,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 72
BBoxes shape: (76, 4)
Error processing annotation 299760: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 299904: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 299950: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Error processing annotation 300428: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 89
BBoxes shape: (93, 4)
Error processing annotation 45992: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 46100: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 46317: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 50
BBoxes shape: (53, 4)
Error processing annotation 10097: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 10214: input type is not supported.
Error processing annotation 10498: input type is not supported.
Error processing annotation 10815: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 120
BBoxes shape: (124, 4)
Image shape: (1024, 1024, 3)
Masks count: 85
BBoxes shape: (85, 4)
Error processing annotation 88703: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 88708: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 87
BBoxes shape: (89, 4)
Error processing annotation 184871: input type is not supported.
Error processing annotation 184876: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 184923: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 184945: input type is not supported.
Error processing annotation 184967: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 185081: input type is not supported.
Error processing annotation 185246: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 212
BBoxes shape: (219, 4)
Error processing annotation 224897: input type is not supported.
Error processing annotation 225105: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (8,) + inhomogeneous part.
Error processing annotation 225121: input type is not supported.
Error processing annotation 225159: input type is not supported.
Error processing annotation 225169: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 31
BBoxes shape: (36, 4)
Image shape: (1024, 1024, 3)
Masks count: 23
BBoxes shape: (23, 4)
Error processing annotation 155557: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 51
BBoxes shape: (52, 4)
Error processing annotation 138287: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 138318: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 138443: input type is not supported.
Error processing annotation 138634: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Image shape: (1024, 1024, 3)
Masks count: 47
BBoxes shape: (51, 4)
Error processing annotation 49315: Argument 'bb' has incorrect type (expected numpy.ndarray, got list)
Error processing annotation 49349: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (7,) + inhomogeneous part.
Image shape: (1024, 1024, 3)
Masks count: 72
BBoxes shape: (74, 4)
Error processing annotation 66124: input type is not supported.
Image shape: (1024, 1024, 3)
Masks count: 40
BBoxes shape: (41, 4)
Image shape: (1024, 1024, 3)
Masks count: 53
BBoxes shape: (53, 4)
